gene_id	ControlSample	KnockOutSample
AT1G26625 4435.023041 2408.323283
AT1G26626 1100.829707 1242.608295
AT1G26627 19296.990722 4998.235481
AT1G26628 19801.452254 2256.356761
AT1G26629 1615.522019 17078.033265
AT1G26630 4123.521836 9767.100925
AT1G26631 2090.328990 10039.165929
AT1G26632 8863.525590 13221.394147
AT1G26633 6163.946654 23017.773980
AT1G26634 19548.365154 3657.497879
AT1G26635 3821.268960 15841.519608
AT1G26636 13920.881863 22876.833766
AT1G26637 9162.206732 4198.971221
AT1G26638 103.659169 2552.985473
AT1G26639 238.691305 656.244392
AT1G26640 766.446425 98.651448
AT1G26641 1760.020508 440.679464
AT1G26642 18106.685842 9861.175604
AT1G26643 7918.309153 27277.354747
AT1G26644 2472.603595 21188.164678
AT1G26645 14516.930937 12957.269631
AT1G26646 15957.958434 8275.320566
AT1G26647 1596.275246 5248.267464
AT1G26648 8736.608203 27865.016480
AT1G26649 8103.961852 5824.606464
AT1G26650 20841.760460 8250.817774
AT1G26651 1127.833796 6560.892850
AT1G26652 2603.240455 821.031831
AT1G26653 22452.979644 477.520432
AT1G26654 523.621479 5003.362529
AT1G26655 12587.394269 2855.275948
AT1G26656 9135.507431 1687.610828
AT1G26657 2779.400922 22819.274087
AT1G26658 754.913144 4559.531693
AT1G26659 2317.289468 3009.288766
AT1G26660 3395.625080 12947.833369
AT1G26661 14687.099826 5503.813288
AT1G26662 674.344920 11628.388928
AT1G26663 1505.987182 814.214911
AT1G26664 9636.150151 8197.360881
AT1G26665 5664.949065 1391.321635
AT1G26666 28957.493454 4978.088321
AT1G26667 11160.858425 15003.716910
AT1G26668 3161.331339 4791.281961
AT1G26669 16794.019745 10478.200629
AT1G26670 23864.142582 1313.384747
AT1G26671 1302.770775 14170.635273
AT1G26672 13416.479995 12358.810694
AT1G26673 913.279855 961.676382
AT1G26674 7370.574053 11373.134007
AT1G26675 12402.714011 14903.151646
AT1G26676 5382.213050 10497.122349
AT1G26677 868.082095 2152.289560
AT1G26678 12416.719932 466.405103
AT1G26679 1559.964110 6240.041871
AT1G26680 11139.465804 11114.979797
AT1G26681 22133.080874 14949.385052
AT1G26682 7945.837245 23067.855037
AT1G26683 7717.544115 5421.603931
AT1G26684 9648.508194 3866.904141
AT1G26685 6316.745323 17911.696951
AT1G26686 13445.402509 9344.933622
AT1G26687 291.535997 19530.638325
AT1G26688 640.037843 15021.530656
AT1G26689 6860.526749 616.454817
AT1G26690 19701.258095 5189.271401
AT1G26691 9369.946593 16832.490616
AT1G26692 8803.892453 7998.249702
AT1G26693 15606.533952 9447.997436
AT1G26694 121.244087 23984.768273
AT1G26695 2524.776452 4137.547899
AT1G26696 4727.534562 25241.870907
AT1G26697 22585.367473 13418.772393
AT1G26698 1720.167425 6780.090274
AT1G26699 11922.590686 12866.022523
AT1G26700 5967.290017 2480.447768
AT1G26701 2086.477828 1092.412702
AT1G26702 1275.868526 9492.344798
AT1G26703 20670.623737 5793.014679
AT1G26704 6123.524705 26820.004151
AT1G26705 1651.594592 479.715384
AT1G26706 20321.413373 2652.916349
AT1G26707 632.633778 2535.536241
AT1G26708 243.410627 13252.946013
AT1G26709 14626.737266 9396.708213
AT1G26710 2741.046541 8263.535752
AT1G26711 1667.412793 14084.222968
AT1G26712 1208.044923 7583.504593
AT1G26713 3907.344646 3382.817286
AT1G26714 14516.713218 7534.577105
AT1G26715 10217.469710 432.781701
AT1G26716 7139.071383 3257.645558
AT1G26717 609.669607 3308.101932
AT1G26718 9246.453230 23370.033052
AT1G26719 7398.956267 9559.024140
AT1G26720 21096.807733 15710.657308
AT1G26721 11367.557848 4133.061586
AT1G26722 282.133305 15369.443129
AT1G26723 27117.777215 9856.835505
AT1G26724 3257.344829 4680.865200
AT1G26725 15410.355266 12466.010193
AT1G26726 3902.039399 4316.013672
AT1G26727 21863.684439 16986.825892
AT1G26728 169.566942 6079.363903
AT1G26729 2584.324717 9164.257210
AT1G26730 3571.515244 5216.929685
AT1G26731 690.606281 7681.975738
AT1G26732 5351.297586 10557.129734
AT1G26733 5429.387799 8295.098422
AT1G26734 9097.586291 19701.477828
AT1G26735 1863.255867 1203.755913
AT1G26736 5110.914884 8944.591540
AT1G26737 1362.092654 3569.458724
AT1G26738 1091.921293 1086.146855
AT1G26739 25100.597888 715.701773
AT1G26740 9535.840236 2327.074801
AT1G26741 11211.700919 26459.938047
AT1G26742 3779.842616 9058.594165
AT1G26743 7210.932951 167.660878
AT1G26744 11963.050325 11914.723350
AT1G26745 5137.451979 2184.177953
AT1G26746 31.434309 450.711844
AT1G26747 18393.040254 3273.763848
AT1G26748 7921.316263 1774.916471
AT1G26749 2593.035676 6636.283700
AT1G26750 6001.699881 6124.922208
AT1G26751 5711.409162 1504.756859
AT1G26752 1405.673269 24246.447279
AT1G26753 19947.199316 22129.638966
AT1G26754 3176.810511 6277.345134
AT1G26755 18431.185522 1194.645466
AT1G26756 1016.671651 24312.113895
AT1G26757 265.330393 1069.470199
AT1G26758 2381.511460 3675.536851
AT1G26759 11243.240089 59.346538
AT1G26760 10919.743645 1598.908231
AT1G26761 311.624866 4970.160894
AT1G26762 3604.357067 9236.362041
AT1G26763 167.767449 17618.414563
AT1G26764 4096.402295 3956.898099
AT1G26765 578.747032 7072.601703
AT1G26766 58.435316 21904.839869
AT1G26767 13737.002411 33.164342
AT1G26768 5200.557268 14013.821284
AT1G26769 462.279580 2.328349
AT1G26770 4447.577441 15478.388470
AT1G26771 276.313669 16399.911985
AT1G26772 10665.452193 9447.560503
AT1G26773 12253.731285 1132.398144
AT1G26774 583.354289 17565.913907
AT1G26775 15822.803400 12113.397931
AT1G26776 2244.405469 3199.583422
AT1G26777 3549.037294 6577.680227
AT1G26778 11493.699118 26898.298898
AT1G26779 5771.020081 26155.222449
AT1G26780 4735.790094 21857.568224
AT1G26781 162.153996 1741.777398
AT1G26782 8176.272164 1832.492691
AT1G26783 7185.493271 23110.361034
AT1G26784 6047.099673 25424.696188
AT1G26785 1172.947722 12212.951933
AT1G26786 7683.524888 4659.113437
AT1G26787 4597.158422 4072.325938
AT1G26788 9410.061953 1462.646260
AT1G26789 18848.488540 2211.146702
AT1G26790 6803.287210 3598.987365
AT1G26791 4711.822138 157.971435
AT1G26792 8357.790216 2211.203345
AT1G26793 22231.965545 1008.465835
AT1G26794 8691.994598 3409.185827
AT1G26795 10884.124149 17472.068972
AT1G26796 18569.565050 227.312540
AT1G26797 8042.546709 6307.263741
AT1G26798 1949.833491 6440.965606
AT1G26799 10874.076540 529.361858
AT1G26800 5236.457259 32234.802332
AT1G26801 974.542985 225.041597
AT1G26802 17846.779351 18251.518448
AT1G26803 19284.890286 7110.240150
AT1G26804 4790.061098 12710.444655
AT1G26805 16959.396649 8366.429395
AT1G26806 15815.433332 2607.553453
AT1G26807 5450.110660 17982.832881
AT1G26808 22042.251656 4437.112613
AT1G26809 5253.119205 1568.406018
AT1G26810 8237.629261 8667.818232
AT1G26811 4915.360454 231.314463
AT1G26812 20039.098910 10272.601245
AT1G26813 10528.263161 7460.153569
AT1G26814 12927.549791 16999.829829
AT1G26815 17482.078402 15686.238319
AT1G26816 19845.663106 306.611316
AT1G26817 1704.454848 10773.105014
AT1G26818 14972.641530 25147.344737
AT1G26819 15323.301614 524.873012
AT1G26820 6.152409 17782.485244
AT1G26821 31042.806238 200.283822
AT1G26822 23915.348064 6698.717307
AT1G26823 8115.098483 4793.782281
AT1G26824 5357.644459 3564.983917
AT1G26825 6825.217353 5247.709464
AT1G26826 17979.686300 8893.902280
AT1G26827 8172.729637 3906.906461
AT1G26828 14631.561052 9116.725242
AT1G26829 126.778039 599.155736
AT1G26830 16458.202277 3449.247261
AT1G26831 2488.054903 11713.263833
AT1G26832 2532.874172 14175.826441
AT1G26833 13346.714255 1951.516343
AT1G26834 4030.938475 627.166112
AT1G26835 15927.620014 3754.537065
AT1G26836 12217.068575 18880.750725
AT1G26837 6362.260353 10394.810327
AT1G26838 22002.830164 4260.231819
AT1G26839 2413.487075 3898.618946
AT1G26840 1358.192053 2991.202002
AT1G26841 2924.734184 18216.494461
AT1G26842 10609.784722 12584.426405
AT1G26843 5911.612659 7408.226814
AT1G26844 1096.244118 17175.362407
AT1G26845 10621.092288 7446.992492
AT1G26846 4561.513779 999.094943
AT1G26847 7769.424329 757.257729
AT1G26848 3787.024354 128.569353
AT1G26849 12261.898251 4503.825282
AT1G26850 4517.804804 20216.788141
AT1G26851 23817.042573 8367.400189
AT1G26852 21146.920255 9632.280587
AT1G26853 2559.544755 1857.293344
AT1G26854 9578.860195 909.128056
AT1G26855 722.888333 2543.263100
AT1G26856 25581.873531 4801.650929
AT1G26857 6813.963561 7311.107395
AT1G26858 21800.225837 2097.183782
AT1G26859 1272.189703 17974.796594
AT1G26860 73.469375 15031.281777
AT1G26861 135.716575 2087.868435
AT1G26862 2369.266640 10715.380413
AT1G26863 9440.272347 7278.048524
AT1G26864 265.284219 4867.061678
AT1G26865 17312.069704 8042.844905
AT1G26866 23707.444929 25086.136662
AT1G26867 15715.099765 6088.020020
AT1G26868 257.921903 6511.672353
AT1G26869 850.141423 4651.340098
AT1G26870 1950.246040 743.236793
AT1G26871 4413.880306 3691.932859
AT1G26872 2781.311197 3698.260598
AT1G26873 7842.449599 12928.870663
AT1G26874 217.113559 5201.263588
AT1G26875 24429.736747 5449.857418
AT1G26876 21065.539598 7825.279214
AT1G26877 20720.144353 6178.548540
AT1G26878 5631.391766 1959.444136
AT1G26879 14070.046510 5584.666311
AT1G26880 3907.760338 21374.886288
AT1G26881 801.369427 17580.328379
AT1G26882 2103.426801 5686.856441
AT1G26883 566.841578 6230.376263
AT1G26884 4901.270974 3395.165563
AT1G26885 11789.323435 5859.088382
AT1G26886 8507.494980 9108.630634
AT1G26887 8363.206580 1719.305704
AT1G26888 2475.970397 7096.295816
AT1G26889 9222.412793 17088.671377
AT1G26890 4810.141606 5212.779077
AT1G26891 5230.278817 10491.367016
AT1G26892 1014.234443 1350.154881
AT1G26893 6301.232643 11358.401563
AT1G26894 10538.986541 2856.721915
AT1G26895 12014.183294 1008.912137
AT1G26896 12316.470504 2063.892209
AT1G26897 4998.174505 8071.946654
AT1G26898 15585.179601 2831.705069
AT1G26899 8185.087222 8480.390667
AT1G26900 2755.409406 17411.255440
AT1G26901 9148.560839 11434.114505
AT1G26902 1062.781152 212.017640
AT1G26903 59.850917 12373.720878
AT1G26904 140.018677 9248.887295
AT1G26905 18548.382214 9713.423292
AT1G26906 3174.321726 7886.422803
AT1G26907 5548.233772 817.015534
AT1G26908 8149.223914 19.413190
AT1G26909 8587.346416 5020.813929
AT1G26910 1227.721122 10746.961730
AT1G26911 8135.251808 1763.107639
AT1G26912 16543.637135 1078.060244
AT1G26913 12968.062380 12615.635762
AT1G26914 15138.984405 28219.752007
AT1G26915 12570.686758 2109.142827
AT1G26916 6523.417219 7632.941008
AT1G26917 13661.249458 3580.721335
AT1G26918 6029.651143 5368.385846
AT1G26919 4586.060060 11073.606922
AT1G26920 2657.625935 115.559923
AT1G26921 10131.006928 10954.578234
AT1G26922 6014.026490 4438.687704
AT1G26923 9143.262123 3409.531541
AT1G26924 13322.184332 2332.018647
AT1G26925 5362.462233 8904.200690
AT1G26926 25861.546678 9305.882015
AT1G26927 214.830164 4710.887539
AT1G26928 580.222755 13667.996216
AT1G26929 6972.107303 15949.562914
AT1G26930 6279.398358 15755.041108
AT1G26931 7570.167791 9466.694998
AT1G26932 17967.235115 2940.473525
AT1G26933 6045.019868 2456.649220
AT1G26934 2313.182653 19.302103
AT1G26935 10316.463759 358.106784
AT1G26936 4306.669057 19134.329417
AT1G26937 2599.400128 2078.029878
AT1G26938 11551.555864 12635.124454
AT1G26939 9518.541124 22378.410779
AT1G26940 2626.360424 6437.562792
AT1G26941 1274.316538 24.051637
AT1G26942 1793.381268 12179.928434
AT1G26943 18638.131779 5924.954192
AT1G26944 20301.668966 25816.990753
AT1G26945 6762.764489 4760.535173
AT1G26946 4143.713126 877.975707
AT1G26947 2504.051485 15788.569445
AT1G26948 9037.045961 8228.641865
AT1G26949 20754.931089 3784.754173
AT1G26950 1314.642170 10224.814661
AT1G26951 4499.123692 599.869259
AT1G26952 1311.830805 24960.034059
AT1G26953 19791.944029 6826.071352
AT1G26954 815.921262 3801.025422
AT1G26955 15503.280740 255.998901
AT1G26956 14602.806726 25240.319956
AT1G26957 10188.734153 16568.103122
AT1G26958 14938.623737 13789.868831
AT1G26959 30067.460555 146.683401
AT1G26960 3122.060976 8503.721976
AT1G26961 13898.634785 3809.497971
AT1G26962 13945.491348 1250.718619
AT1G26963 6618.817957 2996.998199
AT1G26964 5564.287240 1403.748863
AT1G26965 18360.583209 5529.468368
AT1G26966 7724.967376 3779.323069
AT1G26967 1654.783990 27811.694052
AT1G26968 22079.444258 1882.395398
AT1G26969 5247.178198 15811.704764
AT1G26970 2970.743248 6837.805353
AT1G26971 3801.809259 9886.597919
AT1G26972 9411.908994 238.380474
AT1G26973 30455.213355 2652.709861
AT1G26974 1863.141026 1915.840999
AT1G26975 18114.643880 10632.968871
AT1G26976 8886.266671 11986.423963
AT1G26977 3032.404431 11216.748558
AT1G26978 228.461562 908.953520
AT1G26979 73.741508 23007.286691
AT1G26980 152.647786 8477.573168
AT1G26981 18641.186071 8713.341319
AT1G26982 26233.036317 7103.771447
AT1G26983 12090.945402 604.799615
AT1G26984 11995.640828 10440.021363
AT1G26985 6466.023133 951.162145
AT1G26986 5250.910978 20118.094852
AT1G26987 21437.344371 11140.424238
AT1G26988 6687.953001 19411.973266
AT1G26989 26440.826441 1436.251839
AT1G26990 14424.894986 2534.663900
AT1G26991 367.962035 16618.129276
AT1G26992 6354.147038 14379.251503
AT1G26993 24655.487686 5557.215400
AT1G26994 4691.746574 9536.770653
AT1G26995 661.343425 5970.583209
AT1G26996 22746.768700 8480.045167
AT1G26997 2853.910825 549.804529
AT1G26998 8184.333354 3301.626759
AT1G26999 3373.186926 17078.608692
AT1G27000 8593.299417 11601.159398
AT1G27001 1122.814875 26372.079226
AT1G27002 4775.165563 11094.198492
AT1G27003 2866.917142 9691.462416
AT1G27004 9724.311350 4533.842036
AT1G27005 885.874264 14217.735893
AT1G27006 343.141758 6141.017487
AT1G27007 96.279427 7012.026429
AT1G27008 7084.334086 3.213599
AT1G27009 7432.600848 14115.150426
AT1G27010 6292.436598 6073.859035
AT1G27011 104.223884 1167.980102
AT1G27012 14105.627369 766.258248
AT1G27013 3023.725333 3348.714408
AT1G27014 22649.521775 3386.950774
AT1G27015 4275.271706 7799.140660
AT1G27016 578.400281 8433.987609
AT1G27017 8936.475539 850.204047
AT1G27018 5844.243324 11384.931211
AT1G27019 12551.239418 20934.658040
AT1G27020 204.129124 2264.749840
AT1G27021 1332.945219 19306.635762
AT1G27022 2018.913724 2267.877560
AT1G27023 24542.556230 1705.957732
AT1G27024 145.779015 14407.549669
AT1G27025 20733.437300 1348.137333
AT1G27026 13467.665151 5047.876766
AT1G27027 4050.749290 28073.113865
AT1G27028 15947.498337 1943.912412
AT1G27029 5372.670125 13479.788385
AT1G27030 2031.388287 20660.339244
AT1G27031 3736.184057 6407.803613
AT1G27032 1373.135166 2715.372173
AT1G27033 14281.582507 1002.522874
AT1G27034 4951.384411 22791.891476
AT1G27035 10614.529740 17055.985351
AT1G27036 3706.043062 3648.007813
AT1G27037 9685.591052 11895.608753
AT1G27038 2046.076540 15163.081393
AT1G27039 14793.112583 14907.104282
AT1G27040 1598.919340 192.293710
AT1G27041 23749.380474 4089.693411
AT1G27042 8164.231361 998.340526
AT1G27043 161.486557 18899.990417
AT1G27044 1114.422773 2456.346324
AT1G27045 1630.218970 15326.823206
AT1G27046 1733.788263 2753.001099
AT1G27047 1062.001648 12210.290384
AT1G27048 20737.769158 1572.735771
AT1G27049 14258.133244 21272.693014
AT1G27050 335.302957 6034.764245
AT1G27051 5603.618305 14601.218482
AT1G27052 9735.315317 12223.878903
AT1G27053 254.756310 7320.025971
AT1G27054 12958.267678 792.527146
AT1G27055 5151.637684 5152.518815
AT1G27056 1563.748283 1697.906919
AT1G27057 18988.349559 2232.915189
AT1G27058 6020.126041 2309.929502
AT1G27059 27575.578600 5451.804254
AT1G27060 0.000000 25055.335185
AT1G27061 23343.726310 398.214087
AT1G27062 6741.866573 6785.913907
AT1G27063 342.388379 20266.555254
AT1G27064 16379.181127 14743.956725
AT1G27065 3632.784295 4237.150182
AT1G27066 1213.193548 17683.485763
AT1G27067 8032.199652 4236.504044
AT1G27068 3839.750023 3635.924802
AT1G27069 10461.366131 1157.235450
AT1G27070 15200.312876 2638.475539
AT1G27071 288.897824 5569.441450
AT1G27072 20674.066103 8064.103763
AT1G27073 13898.903500 17798.155950
AT1G27074 1776.653706 18787.730949
AT1G27075 455.592700 5903.183691
AT1G27076 17363.578295 5786.896146
AT1G27077 15949.330699 9707.936766
AT1G27078 8924.760125 1346.159001
AT1G27079 3187.095920 9695.253639
AT1G27080 12204.146702 1895.864101
AT1G27081 16133.994873 1019.280129
AT1G27082 6945.490402 15552.211310
AT1G27083 9867.280343 10159.739982
AT1G27084 3871.199011 7067.036744
AT1G27085 3241.665242 7275.210181
AT1G27086 1722.345988 1334.232490
AT1G27087 14817.739647 29123.117771
AT1G27088 11058.952361 7557.750481
AT1G27089 263.028138 5419.735527
AT1G27090 166.389050 363.965087
AT1G27091 8209.518906 2199.969329
AT1G27092 5243.376690 19294.172185
AT1G27093 641.271096 5073.780450
AT1G27094 5664.539262 6948.121067
AT1G27095 14218.663594 4810.762902
AT1G27096 24234.567827 1804.781640
AT1G27097 6548.868984 1990.807947
AT1G27098 2526.250191 2887.397076
AT1G27099 4632.518082 21664.476882
AT1G27100 8575.485977 9861.174780
AT1G27101 5885.233619 1772.473251
AT1G27102 5875.394452 19992.363598
AT1G27103 431.852626 3903.661306
AT1G27104 17408.610981 12349.108921
AT1G27105 15272.080325 14347.872677
AT1G27106 15331.423841 1059.402692
AT1G27107 6449.642384 11021.055086
AT1G27108 17357.913388 260.887020
AT1G27109 2.910794 4448.979858
AT1G27110 24217.262795 10331.950285
AT1G27111 2382.702780 2444.719535
AT1G27112 3109.225684 384.731101
AT1G27113 7134.615986 16461.343730
AT1G27114 1047.115940 3690.788995
AT1G27115 1360.414136 1918.238655
AT1G27116 1292.552019 4847.753410
AT1G27117 3375.598010 4045.180364
AT1G27118 15085.611744 6073.768120
AT1G27119 12627.656240 2171.798853
AT1G27120 1166.162481 16927.706870
AT1G27121 9880.601672 6676.500137
AT1G27122 3218.926939 7091.094241
AT1G27123 1631.498917 2044.150822
AT1G27124 1377.464461 15887.392804
AT1G27125 5326.068300 15372.812311
AT1G27126 2538.258614 1225.992004
AT1G27127 14472.197027 1016.022675
AT1G27128 3887.660390 25834.548540
AT1G27129 10232.653096 5922.260201
AT1G27130 4489.274697 2837.100620
AT1G27131 5231.111789 17.717460
AT1G27132 13894.539201 1055.726615
AT1G27133 4150.319376 3147.332072
AT1G27134 6971.210974 8510.167211
AT1G27135 3266.437727 4704.110324
AT1G27136 356.668477 27605.424482
AT1G27137 2921.600940 152.227577
AT1G27138 5972.205817 1218.044008
AT1G27139 1196.417432 860.960265
AT1G27140 8178.996551 7966.420850
AT1G27141 665.032197 2588.275918
AT1G27142 6117.781243 352.931364
AT1G27143 11954.903714 1531.277993
AT1G27144 30735.739769 6536.257210
AT1G27145 13736.791711 22845.413190
AT1G27146 3465.016327 11286.321451
AT1G27147 6186.698996 2584.219489
AT1G27148 11988.119205 12784.089419
AT1G27149 2848.516343 5919.347087
AT1G27150 8391.215064 2602.910489
AT1G27151 26241.138035 2528.237251
AT1G27152 7312.361705 8053.931089
AT1G27153 1970.611530 696.944182
AT1G27154 21559.171514 2780.963042
AT1G27155 9941.637257 3962.740501
AT1G27156 6358.736534 5817.522324
AT1G27157 13807.712149 27955.815424
AT1G27158 8659.197363 8430.802942
AT1G27159 439.530442 21426.678701
AT1G27160 4592.787713 19899.938536
AT1G27161 9801.865352 3151.688589
AT1G27162 21205.468307 4182.227241
AT1G27163 688.525895 16232.469100
AT1G27164 2576.093204 865.011597
AT1G27165 2460.853023 4907.563738
AT1G27166 8441.353801 25048.407605
AT1G27167 8104.071230 1797.985046
AT1G27168 6517.788781 12104.558245
AT1G27169 1642.262764 4554.902676
AT1G27170 21435.060457 6744.112674
AT1G27171 1762.142094 10362.758263
AT1G27172 111.215491 21695.693228
AT1G27173 684.905911 4977.748100
AT1G27174 1966.879299 6554.740898
AT1G27175 7778.725242 2430.316721
AT1G27176 248.449293 10312.329661
AT1G27177 1423.292947 7072.774438
AT1G27178 6520.789636 14632.432936
AT1G27179 2187.441115 7143.114719
AT1G27180 6832.154057 5181.777947
AT1G27181 6289.305704 13197.052889
AT1G27182 17206.492050 17678.513016
AT1G27183 4055.711112 8003.462600
AT1G27184 1987.705618 37.295877
AT1G27185 12200.223884 5459.316263
AT1G27186 10482.402966 1036.347911
AT1G27187 5063.824213 9798.068056
AT1G27188 5049.006623 7688.020417
